Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Coordination,Last update,YSF Digital Enabled,DG-ID,Features,Mixed-Mode,Web links,D-STAR Enabled,Node,Sources,Grid,Links,Affiliate,EchoLink,IRLP,AllStar,Bandwidth,DMR Enabled,Color Code,IPSC Network,Wide Network,Notes,Nets,Feed,DMR ID,Talkgroups,Rocky Mountain Wide,Southern Colorado,WIRES-X,Location Photo,On-air,Commands,TAC 310,TAC 311,Colorado,Colorado Chat,Local/Cluster,Central Regional,REACT,CO-Park County,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Devilshead Local,Local Network,c-Bridge,Talkgroup Network,Worldwide,North America,English,DCI Bridge,Texas,COMM 1,Texas/Oklahoma Regional USA,Northern Colorado Regional,Europe,Southwest USA
145.31,-0.6,88.5,KB0VJJ,"Boulder, Thorodin Mountain",CO,OPEN,,,194.35,NNW,,08,72,39.8875,-105.426,145.31,144.71,88.5,123,Gilpin,On-Air,"Wide area: Cheyenne, Wyoming to the north, Monument, Colorado to the south, Limon, Colorado to the east, and the continental divide to the west.",Colorado Connection,CCARC,2019-08-15,,,10,,,,,,,Full-time to the Colorado Connection System .,,,,,,,,,,"Split tone. The repeater still transmits 123.0 for those wishing to use tone squelch, you must run a split tone 88.5 TX and 123.0 RX",Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.225,-5,141.3,N0SZ,"Denver, Thorodin Mountain",CO,OPEN,,,194.35,NNW,,08,97,39.8875,-105.426,449.225,444.225,141.3,141.3,Gilpin,On-Air,Wide area.,Rocky Mountain Ham Radio (RMHR),CCARC,2015-11-03,,,Emergency Power,,,,,,,,,,,,,,,,,"Emcomm Affiliated, Open repeater",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,,KF5VBE,Farmington,NM,OPEN,,S,194.44,W,,35,11428,36.7817,-107.99,145.115,144.515,,,San Juan,On-Air,,,,2018-01-29,,,,,,yes,KF5VBE (C) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,KB5ITS,"Aztec, Hottel Hill",NM,OPEN,,,194.84,W,,35,18461,36.80630112,-108.0019989,146.61,146.01,100,,Taos,On-Air,,San Juan Connection,,2020-01-13,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,Linked to San Juan Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,100,K5WXI,Bloomfield,NM,OPEN,,,194.93,W,,35,50,36.7111,-107.984,146.92,146.32,100,,San Juan,On-Air,,San Juan County OEM,NMFCC,2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,127.3,KB5ITS,Bloomfield,NM,OPEN,,,194.99,W,,35,16636,36.7111,-107.985,448.65,443.65,127.3,,San Juan,On-Air,,,NMFCC,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.2,5,88.5,KC5WBK,Spearman,TX,OPEN,,,195.24,SE,,48,11484,36.19839859,-101.19200134,443.2,448.2,88.5,,Hansford,On-Air,,KY5C,,2014-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,88.5,N5DFQ,Spearman,TX,OPEN,,,195.24,SE,,48,596,36.19839859,-101.19200134,147.04,147.64,88.5,,Hansford,,,Dustbowl Amateur Radio Club,TVHFS,,,,"E-power, linked, WX.",,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,5,88.5,N5DFQ,Spearman,TX,OPEN,,,195.24,SE,,48,994,36.19839859,-101.19200134,442,447,88.5,,Hansford,,,Dustbowl Amateur Radio Club,TVHFS,,,,"E-power, linked, WX.",,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,67,NM5ML,Melrose,NM,OPEN,,,195.43,SSE,,35,62,34.43030167,-103.63200378,147.28,147.88,67,,Curry,On-Air,Wide area.,Mega-Link,NMFCC,2018-01-07,,,4,,,,,,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,107.2,K0RV,"Vail, Bald Mountain",CO,OPEN,,,196.05,NNW,,08,256,39.6061,-106.356,146.61,146.01,107.2,,Eagle,On-Air,,ECHO,CCARC,2012-11-10,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KE0SJ,Lochbuie,CO,OPEN,,,196.42,N,,08,9771,40.00719833,-104.71600342,447.625,442.625,100,,Adams,On-Air,Local/North Metro,Intermountain Repeater Group,,2015-05-23,,,,,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.1,5,141.3,K0ECT,Liberal,KS,OPEN,,,196.9,ESE,,20,4064,37.05899811,-100.93000031,443.1,448.1,141.3,,Seward,On-Air,Local,SPARK,Kansas Repeater Council,2019-05-07,,,Autopatch,,http://skect.org/default.aspx,,,,DM97MB,Full-time to the SKECT System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.805,-0.6,103.5,W0KKS,Liberal,KS,OPEN,,,196.9,ESE,,20,3949,37.05970001,-100.93000031,146.805,146.205,103.5,103.5,Seward,On-Air,Local,Southern Plains ARC,Kansas Repeater Council,2018-03-30,,,Autopatch,,http://spark-ks.org/,,,,DM97MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,114.8,K0EB,Hudson,CO,OPEN,EI,,197.12,N,Node Offline,08,8216,40.02019882,-104.64199829,449.925,444.925,114.8,114.8,Weld,On-Air,,K0EB,CCARC,2018-12-01,,,,,,,,,DN70,,K0UPS Club,448035,8035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,,,197.4,NNW,,08,201,39.9172,-105.501,224.6,223,100,,Gilpin,,,W0RM,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,88.5,W5WX,Amarillo,TX,OPEN,,Y,197.97,SE,,48,395,35.1739006,-101.95400238,147.34,147.94,,,Randall,On-Air,,Panhandle Amateur Radio Club,TVHFS,2019-11-30,yes,Open ↑ / Open ↓,,,,,,,DM95AE,,ARRL,,,,,,,,,,PARC Before Dark Net: Weekdays 17:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.475,5,88.5,W5WX,Amarillo,TX,OPEN,,Y,197.97,SE,,48,1523,35.1739006,-101.95400238,444.475,449.475,,,Randall,On-Air,,Panhandle Amateur Radio Club,TVHFS,2018-11-12,yes,Open ↑ / Open ↓,Yaesu System Fusion WIRES X Node,,,,,,DM95AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,,198.1,N,Node Offline,08,8739,40.02759933,-104.78900146,447.3,442.3,107.2,,Weld,On-Air,,,CCARC,2013-01-07,,,,,,,,,,,,405804,3887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,107.2,KB0YNA,"Telluride, Gray Head",CO,OPEN,I,,198.35,WNW,,08,254,37.991,-107.972,449.7,444.7,107.2,107.2,San Miguel,On-Air,Wide Area via links - Western Colorado - Eastern Utah,Grand Mesa Repeater Association ( GMRA ),CCARC,2017-12-07,,,E-power.,,,,,,,Full-time to the GMRA Open System .,,,3710,,,,,,,Closed IRLP out - Ask for a control Op,RACES: Wed at 19:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,100,W0DK,"Boulder, Table Mesa",CO,OPEN,,,198.51,NNW,,08,10,39.97800064,-105.27500153,448.9,443.9,100,,Boulder,On-Air,"Wyoming border in the north, to Monument Hill in the south, near Colorado Springs. Its coverage is primarily to the east of the Front Range of the Rockies as the repeater signal is blocked to the west by the even higher Rocky Mountain peaks with altitudes of over 14,000 feet.",Boulder ARC,CCARC,2013-03-17,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,W0DK,"Boulder, Table Mountain",CO,OPEN,,,198.52,NNW,,08,14,39.97750092,-105.27899933,146.7,146.1,100,,Boulder,On-Air,"Wyoming border in the north, to Monument Hill (near Colorado Springs) in the south. Coverage is primarily to the east of the Rockies Front Range, as the repeater signal is blocked to the west by mountain peaks with altitudes of over 14,000 feet.",Boulder Co ARC,CCARC,2013-03-17,,,6,,BARC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,W0DK,Boulder,CO,OPEN,I,,198.53,NNW,,08,13,39.97829819,-105.27500153,146.61,146.01,100,,Boulder,On-Air,,Boulder Amateur Radio Club,CCARC,2019-08-23,,,,,,,,,,,,,7007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,820,ATV,W0BTV,Boulder,CO,OPEN,,,198.54,NNW,,08,18534,39.97848511,-105.27445221,423,1243,ATV,,Boulder,On-Air,"Wide Area, WY border to DIA to SE Denver",BATVC,,2020-02-25,,,"dual-mode, NTSC analog &amp; DVB-T digital ATV",,https://kh6htv.com/,,,,,,ATN,,,,,,,,,,"ATV, Thurs, 3pm local",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.8,-1.6,,N0AFO,Vail,CO,OPEN,,,198.57,NNW,,08,242,39.6403,-106.374,224.8,223.2,,,Eagle,Off-Air,,ECHO,CCARC,2018-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N0AFO,Vail,CO,OPEN,,,198.57,NNW,,08,243,39.6403,-106.374,449.9,444.9,107.2,107.2,Eagle,Off-Air,,ECHO,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.15,5,100,AB1Q,"Albuquerque, Isleta Pueblo",NM,OPEN,,,198.66,SW,,35,15696,34.90999985,-106.69999695,442.15,447.15,100,,Bernalillo,Off-Air,,AB1Q,NMFCC,2018-03-24,,,Autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.6,5,146.2,WA0VJR,Wallace,KS,OPEN,I,,198.86,NE,,20,3559,38.91389847,-101.59400177,444.6,449.6,146.2,,Wallace,On-Air,US-40 Repeater Coverage Map,WA0VJR,,2019-03-27,,,,,,,,,DM98EV,,,,3148,,,,,,,Dial 9335 to access K-Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.82,-1.6,,WA5VJY,Albuquerque,NM,OPEN,,,198.99,SW,,35,25,34.80609894,-106.53500366,223.82,222.22,,,Bernalillo,Off-Air,,NM 220 S,NMFCC,2017-07-16,,,E-power.,,,,,,DM64RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,67,AB1Q,"Isleta Pueblo, 1505 Hwy 314",NM,OPEN,,,199.14,SW,,35,15633,34.90499878,-106.70600128,147.04,147.64,67,,Bernalillo,On-Air,Bernalillo and Valencia counties,AB1Q,NMFCC,2020-01-12,,,,,,,,,DM64PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.2,5,88.5,N5LTZ,Amarillo,TX,OPEN,,,199.2,SE,,48,1454,35.23910141,-101.84700012,444.2,449.2,88.5,88.5,Potter,On-Air,,,TVHFS,2014-04-18,,,,,,,,,,Full-time to the Caprock Intertie System .,"Randall County ARES-RACES, Caprock Intertie",,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.285,0.6,88.5,KB0VJJ,"Winter Park, Winter Park",CO,OPEN,,,199.74,NNW,,08,15582,39.8865,-105.763,147.285,147.885,88.5,123,Grand,On-Air,,Colorado Connection,CCARC,2017-01-06,,,,,,,,,,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
