Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Features,Links,IRLP,Notes,Nets,Coordination,Last update,Web links,Grid,Affiliate,DMR Enabled,Color Code,Wide Network,DMR ID,AllStar,IPSC Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,EchoLink,On-air,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Commands,D-STAR Enabled,Node,Sources,P-25 Digital Enabled,NAC,Default Reflector,Central Regional,Northern Colorado Regional,Location Photo,Feed,Bandwidth,Mixed-Mode,Eastern Colorado,YSF Digital Enabled,DG-ID,TAC 311,Colorado,Colorado Chat,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,WIRES-X,Local Network
448.3,-5,,K7GX,"Price, Wood Hill",UT,OPEN,EI,,198.7,NW,ON - IDLE,49,10061,39.6111,-110.812,448.3,443.3,,,Carbon,,,,,,3270,,,UVHFS,2013-08-05,,,,,,,,,,,,,64264,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,100,N1UPS,Westminster,CO,OPEN,EI,,198.72,NE,ON - IDLE,08,8208,39.83670044,-105.03700256,449.3,444.3,100,,Adams,On-Air,,N1UPS,,,3699,,,CCARC,2017-04-24,,,,,,,,,,,,,43699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,88.5,W7CEU,"Price, Wood Hill",UT,OPEN,,,198.73,NW,,49,78,39.6119,-110.812,145.43,144.83,88.5,,Carbon,,Price.,,5,,,,,UVHFS,2008-07-11,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.5,-1.6,88.5,W7CEU,"Price, Wood Hill",UT,OPEN,,,198.73,NW,,49,2764,39.6119,-110.812,224.5,222.9,88.5,,Carbon,,,College of Eastern Utah ARC,5,,,,,UVHFS,2008-11-25,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,88.5,W7CEU,"Price, Wood Hill",UT,OPEN,,,198.73,NW,,49,2765,39.61190033,-110.81199646,448.3,443.3,88.5,,Carbon,,Price.,College of Eastern Utah ARC,,,,,,UVHFS,,,DM49OO,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.2,-1,107.2,N9PGQ,La Cueva,NM,OPEN,,,198.84,SE,,35,101,35.59109879,-105.73200226,53.2,52.2,107.2,,Santa Fe,Off-Air,,N9PGQ,,,,,,NMFCC,2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.84,-0.6,107.2,N9PGQ,La Cueva,NM,OPEN,,,198.84,SE,,35,102,35.59109879,-105.73200226,146.84,146.24,107.2,,Santa Fe,,,N9PGQ,,,,,,NMFCC,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.125,5,107.2,N9PGQ,La Cueva,NM,OPEN,,,198.84,SE,,35,103,35.59109879,-105.73200226,442.125,447.125,107.2,,Santa Fe,,,,,,,,,NMFCC,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,162.2,NM5HD,Rio Rancho,NM,OPEN,I,,198.86,SSE,,35,10214,35.19760132,-106.71499634,145.37,144.77,162.2,,Sandoval,On-Air,,Adrian Miura,,,7706,,,,2014-11-23,,DM65PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,100,KI0HG,"Allenspark, AFPD Station #5",CO,OPEN,,,199.16,NE,,08,15670,40.1727,-105.468,147.03,147.63,100,,Boulder,On-Air,,KI0HG,,,,,,CCARC,2017-01-20,,,Boulder County Amateur Radio Emergency Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
