Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,On-air,Sponsor,Coordination,Last update,Coverage,Features,Links,Notes,Downlink Tone,Op Status,Affiliate,Nets,Web links,EchoLink,IRLP,AllStar,Grid,Commands,DMR Enabled,Color Code,DMR ID,Wide Network,Talkgroup Network,Talkgroups,Southern Colorado,Central Regional,Northern Colorado Regional,D-STAR Enabled,Node,Sources,Rocky Mountain Wide,Feed,P-25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,Local Network,YSF Digital Enabled,DG-ID,Devilshead Local,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,IPSC Network,Bandwidth,Worldwide English,North America,DCI Bridge,Local/Cluster,Colorado,N. Colorado,Location Photo,Worldwide,English,TAC 310,WIRES-X,Eastern Colorado,TAC 311,Colorado Chat,Mountain Reg USA,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Wyoming,WyLOCAL,Europe,Southwest USA
448.075,-5,,K7YI,"Price, Cedar Mountain",UT,OPEN,,S,177.01,W,,49,4237,39.185,-110.605,448.075,443.075,,Carbon,,Sinbad Desert Amateur Radio Club,,2013-12-07,,,,,,Off-Air,,,,,,,,,,,,,,,,,,yes,K7YI (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,88.5,K7SDC,"Castle Dale, Cedar Mountain",UT,OPEN,I,,177.9,W,,49,274,39.1719,-110.619,448.55,443.55,88.5,Emery,,N7QLO,UVHFS,2014-11-05,"Wide area: Price on the west to Green River, Utah toward the south, bounded by the Bookcliffs on the north and east.",Remote base.,,Stand alone.,,On-Air,,,,,3280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.125,-5,100,K7YI,"Castle Dale, Cedar Mountain",UT,CLOSED,,,177.9,W,,49,74,39.1719,-110.619,447.125,442.125,100,Emery,Unknown,San Rafael Cactus Assoc,UVHFS,2008-07-10,"Wide area: This covers (approximately) from Price on the west to Green River, Utah toward the south, bounded by the Bookcliffs on the north and east.",7,,,,,Cactus-Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,88.5,K7SDC,"Castle Dale, Cedar Mountain",UT,OPEN,EI,,177.96,W,ON - IDLE,49,57,39.1715,-110.62,147.14,147.74,88.5,Emery,,Sinbad Desert ARC,UVHFS,2015-08-04,"Wide area: Price on the west to Green River, Utah toward the south, bounded by the Bookcliffs on the north and east.","Closed autopatch, remote base.",Full-time to the Sinbad Desert (SDARC) System .,7,,On-Air,,,http://sdarc.us/repeaters/cedar.html,64264,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,136.5,NM5SJ,Dulce,NM,OPEN,,,181.68,S,,35,15624,36.9336,-106.999,145.43,144.83,136.5,Rio Arriba,,SJC EMCOMM,NMFCC,2017-08-25,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,100,NM5SJ,"Nebo, Cedar Hill",NM,OPEN,,,181.93,S,,35,16667,36.95,-107.85,147.06,147.66,100,San Juan,,,NMFCC,2018-01-07,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Pueblo, Cedarwood",CO,OPEN,EIA,,185.21,SE,ON - IDLE,08,5369,38.034,-104.489,449.975,444.975,100,Pueblo,,K0JSC,CCARC,2017-03-11,I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass Repeater Coverage Map,2,"Linkable to 145.49000 (WD0EKR) at Canon City, Fremont Peak, CO . Linkable to 145.46000 (WB0WDF) at Cripple Creek, CO . Linkable to 146.79000 (ND0Q) at Pueblo, Baculite Mesa, CO . Linkable to 145.13000 (KB0VJJ) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 146.88000 (ND0Q) at Pueblo, Deer Peak, CO . Linkable to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Full-time to the The Fun Machine System . 146.43000 simplex. 146.44500 simplex.",Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,100,On-Air,,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,K0JSC dot Com,363976,7301,28368,DM78SA18,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,88.5,K7GX,"Price, Wood Hill",UT,OPEN,EI,,185.74,W,ON - IDLE,49,10058,39.6111,-110.812,147.2,147.8,88.5,Carbon,,,UVHFS,2018-05-20,,,,,,On-Air,,,,64264,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,,K7GX,"Price, Wood Hill",UT,OPEN,EI,,185.74,W,ON - IDLE,49,10061,39.6111,-110.812,448.3,443.3,,Carbon,Unknown,,UVHFS,2013-08-05,,,,,,,,,,64264,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,88.5,W7CEU,"Price, Wood Hill",UT,OPEN,,,185.74,W,,49,78,39.6119,-110.812,145.43,144.83,88.5,Carbon,Unknown,,UVHFS,2008-07-11,Price.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.5,-1.6,88.5,W7CEU,"Price, Wood Hill",UT,OPEN,,,185.74,W,,49,2764,39.6119,-110.812,224.5,222.9,88.5,Carbon,Unknown,College of Eastern Utah ARC,UVHFS,2008-11-25,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,88.5,W7CEU,"Price, Wood Hill",UT,OPEN,,,185.74,W,,49,2765,39.6119,-110.812,448.3,443.3,88.5,Carbon,Unknown,College of Eastern Utah ARC,UVHFS,,Price.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.635,0.6,100,WY7BV,"Mountain View, Hickey Mtn",WY,OPEN,,,186.21,NW,,56,14219,41.0827,-110.233,144.635,145.235,100,Uinta,,Bridger Valley Amateur Radio Club,,2018-05-28,I-80,,,,,Off-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,162.2,W5SF,"Chama, Overlook Mtn",NM,OPEN,,,186.88,SSE,,35,15079,36.91,-106.58,147.08,147.68,162.2,Rio Arriba,,SFARC,NMFCC,2017-04-05,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,123,K0UPS,Cedar Point,CO,OPEN,EI,,188.4,ESE,Node Offline,08,9583,39.3703,-103.801,449.25,444.25,123,Elbert,,K0UPS Club c/o N1UPS,CCARC,2014-09-02,"I-70 Limon, Co area.",Full duplex node.,,"K0UPS Buster Brown Radio Club. North West of Limon, Colorado.",123,On-Air,,,,3349,3349,,,** [StarStar] Prefix for Echolink Node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,,188.87,SE,,08,168,37.505,-105.007,145.355,144.755,100,Huerfano,,N0JPX,CCARC,2019-03-17,,"E-power, linked.",,,,On-Air,,,,,3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,KB5ITS,"Navajo Dam, Navajo Lake",NM,OPEN,,,190.73,S,,35,15644,36.8,-107.62,147.36,147.96,100,San Juan,,,NMFCC,2018-01-15,,,Full-time to the San Juan Connection System .,,,On-Air,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,107.2,KB5ITS,Aztec,NM,OPEN,,,191.97,S,,35,44,36.8222,-107.992,447.45,442.45,107.2,San Juan,,KB5ITS,NMFCC,2017-07-19,,"E-power, remote base.",,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,,,191.97,S,,35,43,36.8222,-107.992,146.74,146.14,100,San Juan,,Totah ARC,NMFCC,2017-07-19,,"Closed autopatch, e-power.",,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KB5ITS,"Aztec, Tank Mtn",NM,OPEN,,,191.98,S,,35,15629,36.8222,-107.993,146.88,146.28,100,San Juan,,,NMFCC,2018-01-15,,,Full-time to the San Juan Connection System .,,,On-Air,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC,N5UBJ,Aztec,NM,OPEN,,D,191.98,S,2,35,12413,36.8222,-107.993,442.25,447.25,,San Juan,,,NMFCC,2018-01-21,,,,,,On-Air,,,http://www.aztrbonet.com/MinimalNetwatch,,,,,,yes,1,313502,,AZ-TrboNet,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 PTT North America 1 3 PTT English 1 13 Full-Time 2 Full-Time Europe 2 2 Full-Time TAC 310 2 310 PTT DCI Bridge 2 3100 PTT Southwest USA 2 3176 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,1,1,2,,,,,,,,,,,,2,2
147.34,0.6,136.5,KG7DSO,"Vernal, Tabby Mountain",UT,OPEN,,,192.21,WNW,,49,121,40.3549,-110.799,147.34,147.94,136.5,Uintah,,Borderline Amateur Radio Club,UVHFS,2017-05-14,Wide area.,,"Full-time to 147.10000 (W7BAR) at Vernal, Blue Mountain, UT .",9,,On-Air,Roosevelt Junior High School Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,CC,W0FT,"Fort Morgan, Fort Morgan EOC",CO,OPEN,,D,193,E,,08,10783,40.2503,-103.8,448.2,443.2,,Morgan,,,CCARC,2017-03-11,,Mixed Mode,Full-time to the Colorado TRBO System .,"See the website for more info on Time Slot, Talk Group and Color Code Programming.",,On-Air,NEAHR,,Rocky Mountain Ham Radio,,,,,,yes,7,310812,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,KB5ITS,"Aztec, Hottel Hill",NM,OPEN,,,193.15,S,,35,18461,36.80630112,-108.0019989,146.61,146.01,100,Taos,,San Juan Connection,,2020-01-13,,,,Linked to San Juan Connection,,On-Air,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291.1,-20,,KF5VBE,Aztec,NM,CLOSED,,S,194.64,S,,35,16280,36.7823,-107.988,1291.1,1271.1,,San Juan,,San Juan County,NMFCC,2019-05-12,,DV only,,,,On-Air,,,,,,,,,,,,,,,,,,yes,KF5VBE (A) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,,KF5VBE,Farmington,NM,OPEN,,S,194.7,S,,35,11428,36.7817,-107.99,145.115,144.515,,San Juan,,,,2018-01-29,,,,,,On-Air,,,,,,,,,,,,,,,,,,yes,KF5VBE (C) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,K7SDC,"Scofield, Ford Ridge",UT,OPEN,I,,195.48,W,,49,55,39.7558,-110.99,145.31,144.71,88.5,Carbon,,Sinbad Desert ARC,UVHFS,2017-09-03,Wide area: Scofield and Soldier Smt areas as well as into the Price valley as far south as Huntington and as far east as Sunnyside.,"Closed autopatch, remote base.",,9,,On-Air,,,http://sdarc.us/repeaters/ford.html,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,100,N0ZSN,"La Veta, Cordova Pass",CO,OPEN,EIA,,197.01,SE,ON - IDLE,08,13485,37.3407,-105.024,449.75,444.75,100,Las Animas,,N0ZSN,CCARC,2015-07-27,,,Full-time to the The Fun Machine System .,,100,On-Air,The Fun Machine,,The Fun Machine,363976,7301,28368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,88.5,ND0Q,"Walsenburg, N Rattlesnake Butte",CO,OPEN,,,197.63,SE,,08,247,37.7719,-104.456,146.73,146.13,88.5,Huerfano,,Pueblo Ham Club,CCARC,2015-04-15,"Wide area: Pueblo, Huerfano, Otero, and Las Animas Counties.",6,,,,On-Air,,,Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,199,SSE,,35,19,36.8594,-106.019,146.76,146.16,67,Rio Arriba,,Taos ARC,,2016-04-30,"Most of Taos County, eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",11,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,100,NM5ML,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,199,SSE,,35,175,36.8597,-106.018,147.22,147.82,100,Rio Arriba,,New Mexico Mega Link Assoc,NMFCC,2017-01-23,Wide area.,10,Full-time to the Mega-Link System .,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,100,K5WXI,Bloomfield,NM,OPEN,,,199.44,S,,35,50,36.7111,-107.984,146.92,146.32,100,San Juan,,San Juan County OEM,NMFCC,2017-08-25,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,127.3,KB5ITS,Bloomfield,NM,OPEN,,,199.45,S,,35,16636,36.7111,-107.985,448.65,443.65,127.3,San Juan,,,NMFCC,2018-01-07,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,,,200,SE,,08,7395,38.852,-103.7,449.9,444.9,107.2,Lincoln,,,CCARC,2012-07-20,,,,,,On-Air,BSAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
