Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,On-air,Coverage,Affiliate,Last update,Op Status,Sponsor,Coordination,Web links,Downlink Tone,Features,Links,IRLP,Commands,Notes,Nets,EchoLink,DMR Enabled,Color Code,DMR ID,Wide Network,AllStar,D-STAR Enabled,Node,Sources,Grid,Talkgroups,Rocky Mountain Wide,Southern Colorado,Talkgroup Network,Central Regional,Northern Colorado Regional,P-25 Digital Enabled,NAC,Default Reflector,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Location Photo,Feed,Devilshead Local,Mixed-Mode,Bandwidth,Eastern Colorado,YSF Digital Enabled,DG-ID,Local Network,TAC 311,Colorado,Colorado Chat,IPSC Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,WIRES-X,Worldwide English,Local/Cluster,N. Colorado
447.4,-5,100,K7DSN,"Spanish Fork, Teat Mountain",UT,OPEN,,,197.4,WNW,,49,20,40.0281,-111.37,447.4,442.4,100,Utah,,Wide area.,,2019-04-01,Off-Air,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,141.3,NM5EM,"Cuba, Eureka Mesa",NM,OPEN,,,197.59,SSE,,35,15615,36.0222,-106.958,145.175,144.575,141.3,Sandoval,,,,2017-02-18,Off-Air,NMEMA ARC,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.75,-5,CC,K7PFJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,197.61,NE,,08,8715,40.5388,-105.179,446.75,441.75,,Larimer,,,,2013-12-01,On-Air,Rocky Mountain Ham Radio,CCARC,http://www.rmham.org,,,Full-time to the Colorado TRBO System .,,,See website for complete info on color codes/time slot assignment.,,,yes,7,,,,,,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,CC,KB0VGD,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,197.61,NE,,08,14274,40.5388,-105.179,145.265,144.665,,Larimer,,Northern Colorado Front Range Wide Area coverage.,Brandmeister Network,2017-01-11,On-Air,W0DMR - NoCo C-bridge Network,CCARC,http://www.w0dmr.org/,,,,,"Repeater ID: 310831, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.","Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,,yes,2,,,,,,,,"Open Talkgroup View Assignment TS TG Access Worldwide English 1 91 Full-Time North America 1 93 Full-Time DCI Bridge 1 3100 Full-Time Local/Cluster 2 2 Colorado 2 3108 Full-Time N. Colorado 2 3171 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,BrandMeister US,,,,,,,1,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,1,2,2
1283.55,-20,100,K1TJ,Fort Collins,CO,OPEN,,,197.95,NE,,08,3620,40.5153,-105.147,1283.55,1263.55,100,Larimer,,Northern Colorado Front Range,,2013-01-01,On-Air,K1TJ Repeater System,CCARC,http://www.k1tj.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,123,KC0RBT,Fort Collins,CO,OPEN,E,,197.95,NE,ON - IDLE,08,276,40.5153,-105.147,447.45,442.45,123,Larimer,,,,2016-02-01,On-Air,,CCARC,,,,,,,,,447450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC,N0AOL,Fort Collins,CO,OPEN,,D,197.95,NE,,08,8505,40.5153,-105.147,446.7375,441.7375,,Larimer,,Wide area: North Front Range.,,2017-03-11,On-Air,N0AOL - NoCo C-Bridge Network,CCARC,http://nocodmr.kt0l.net:8080/nocodmr/documentation.htm,,DMR-MARC World Wide Network,,,,Repeater ID: 310803,"DMR World Wide Net: Sat at 10:00. TS 1 Group Call 1 http://www.dmr-marc.net/ Tac 310 Net: Sun at 18:00, TS 1 Group Call 310 .",,yes,2,,,,,,,,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 North America 1 3 English 1 13 TAC 310 1 310 Local/Cluster 2 2 N. Colorado 2 3171 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
144.635,0.6,100,WY7BV,"Mountain View, Hickey Mtn",WY,OPEN,,,198.25,NW,,56,14219,41.0827,-110.233,144.635,145.235,100,Uinta,,I-80,,2018-05-28,Off-Air,Bridger Valley Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.39,-0.6,100,KF5PFO,"Red River, Molycorp",NM,OPEN,,,198.86,SE,,35,137,36.693,-105.514,145.39,144.79,100,Taos,,Wide area.,,2017-09-01,On-Air,Taos ARC,NMFCC,Taos Amateur Radio Club,,"E-power, linked.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,131.8,WB7REL,"Sterling, Salina Canyon",UT,OPEN,,,199.09,W,,49,256,39.2016,-111.728,449.25,444.25,131.8,Sevier,Unknown,"Wide area: The general area of Salina, including Scipio, Manti, and south of Richfield, and coverage east into Emery, Ferron, and the San Rafael Desert.",,2015-07-25,,,UVHFS,http://www.sanpeteso.org/skyline/skyline_files/frame.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KE0SJ,Lochbuie,CO,OPEN,,,199.27,E,,08,9771,40.0072,-104.716,447.625,442.625,100,Adams,,Local/North Metro,,2015-05-23,On-Air,Intermountain Repeater Group,,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Abiquiu, Cerro Pelon",NM,OPEN,,,199.72,SSE,,35,15632,36.2072,-106.319,147.04,147.64,141.3,Rio Arriba,,,,2017-01-16,Off-Air,NMEMA ARC,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,100,KC5WDV,"Gallup, Deza Bluffs",NM,OPEN,,,199.94,SSW,,35,13539,35.9031,-108.772,448.2,443.2,100,McKinley,,,McKinley County ARES,2017-12-27,On-Air,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,67,NM5ML,"Gallup, Deza Bluffs",NM,OPEN,,,199.94,SSW,,35,89,35.9031,-108.772,147.22,147.82,67,McKinley,,Wide area.,,2017-12-23,On-Air,New Mexico Mega Link Assoc,NMFCC,,,"Closed autopatch, e-power.",Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Pueblo, Cedarwood",CO,OPEN,EIA,,199.96,SE,ON - IDLE,08,5369,38.034,-104.489,449.975,444.975,100,Pueblo,,I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass Repeater Coverage Map,,2017-03-11,On-Air,K0JSC,CCARC,K0JSC dot Com,100,2,"Linkable to 145.49000 (WD0EKR) at Canon City, Fremont Peak, CO . Linkable to 145.46000 (WB0WDF) at Cripple Creek, CO . Linkable to 146.79000 (ND0Q) at Pueblo, Baculite Mesa, CO . Linkable to 145.13000 (KB0VJJ) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 146.88000 (ND0Q) at Pueblo, Deer Peak, CO . Linkable to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Full-time to the The Fun Machine System . 146.43000 simplex. 146.44500 simplex.",7301,,Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,363976,,,,,28368,,,,DM78SA18,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,
