Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,WIRES-X,County,Grid,Op Status,Coverage,Affiliate,Features,Mixed-Mode,Notes,Last update,Sponsor,Links,EchoLink,IRLP,Nets,Web links,Coordination,Bandwidth,AllStar,Feed,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,On-air,Commands,Local/Cluster,Central Regional,Colorado,REACT,CO-Park County,D-STAR Enabled,Node,Sources,TAC 310,TAC 311,Colorado Chat,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Location Photo,Devilshead Local,Local Network,Northern Colorado Regional,Talkgroup Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,DCI Bridge,Texas,COMM 1,Texas/Oklahoma Regional USA,N. Colorado,Mountain Reg USA,Worldwide English
147.12,0.6,67,KF5PFO,"Taos, Picuris Peak",NM,OPEN,E,,167.14,SW,ON - IDLE,35,172,36.24689865,-105.65399933,147.12,147.72,67,,,,,Taos,DM76EF,On-Air,Wide area.,ARRL,E-power.,,,2017-02-24,Taos Amateur Radio Club,,828279,,,http://taosarc.org/,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5,0,100,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,167.18,SW,,35,15606,36.24700165,-105.65499878,51.5,51.5,100,,,,,Taos,,On-Air,,,,,,2017-08-27,Taos ARC,,,,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.4,-1.6,225.7,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,167.18,SW,,35,15605,36.247,-105.655,224.4,222.8,225.7,,,,,Taos,,On-Air,,,,,,2017-07-06,Taos ARC,,,,,http://taosarc.org,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.875,-5,123,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,167.18,SW,,35,15612,36.24620056,-105.65399933,449.875,444.875,123,,,,,Taos,DM76EF,Off-Air,,,"Linked to 147.34, E-Power.",,,2018-05-21,Taos ARC,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,,167.23,NNW,,08,16,40.05559921,-105.15699768,146.76,146.16,100,,,,,Boulder,DN70KB,On-Air,Wide area.,Boulder County ARES,5,,ARES primary repeater. Voting Receivers: RX Location Tone Pitch PL Gunbarrel single beep low 100.0 Lousville single beep low 100.0 Lyons double beep high followed by medium 100.0 Louisville #2 double beep high followed by low 100.0,2017-03-11,Rocky Mtn VHF Soc,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep,,,,,,,,,,
445.05,-5,CC,N0SZ,"Leadville, Mosquito Pass",CO,OPEN,,D,167.64,WNW,,08,16783,39.2653,-106.182,445.05,440.05,,,,,,Lake,,On-Air,,Rocky Mountain Ham Radio,,,,2018-07-07,K2AD,,,,,http://www.rmham.org/,CCARC,,,,yes,7,310852,,,"Open Talkgroup View Assignment TS TG Access Southern Colorado 2 719 Full-Time Central Regional 2 720 Full-Time Northern Colorado Regional 2 721 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,RMHAM,,,,,,,,,,,,,,,
52.87,-1.7,141.3,WA0OQA,Garden City,KS,OPEN,,,167.79,ESE,,20,15311,38.10279846,-100.46399689,52.87,51.17,141.3,141.3,,,,Finney,DM98SC,On-Air,30,,,,200,2019-03-18,SHARC,,,,,,Kansas Repeater Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,,,168.11,NNW,,08,21,40.01499939,-105.26999664,449.4,444.4,91.5,,,,,Boulder,,Off-Air,,,2,,,2013-01-08,BARC,,,,,http://www.ked-wireless.com/products1.htm,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,,168.11,NNW,ON - IDLE,08,11,40.01499939,-105.26999664,449.55,444.55,100,,,,,Boulder,,On-Air,Denver metro area.,,8,,,2017-03-11,Rocky Mtn VHF Soc,"Full-time to 224.02000 (W0IA) at Boulder, Lee Hill, CO .",217336,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8625,-5,,KC0DS,Boulder,CO,OPEN,,S,168.14,NNW,,08,8186,40.01499939,-105.27100372,446.8625,441.8625,,,,,,Boulder,,On-Air,,,,,,2017-03-11,Boulder County ARES,,,,,,CCARC,,,,,,,,,,,,,,,,,,,yes,KC0DS (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8,-5,CC,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,,D,168.14,NNW,,08,8185,40.015,-105.271,446.8,441.8,,,,,,Boulder,,On-Air,Wide area.,Rocky Mountain Ham Radio,,,See website for complete information regarding timeslot/colorcode/talkgroup programming.,2017-03-11,Rocky Mountain Ham Radio,Full-time to the Colorado TRBO System .,,,,Rocky Mountain Ham Radio,CCARC,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.5,-20,,W0DK,Boulder,CO,OPEN,,S,168.14,NNW,,08,8221,40.01499939,-105.27100372,1299.5,1279.5,,,,,,Boulder,,On-Air,,,E-power.,,,2012-11-12,Boulder County ARES,,,,,,CCARC,,,,,,,,,,,,,,,,,,,yes,W0DK (A) DVAP 24/7,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,S,168.22,NNW,,08,8171,40.03720093,-105.23000336,145.3875,144.7875,,,,,,Boulder,,On-Air,20,,E-power.,,,2012-11-12,Boulder County ARES,,,,,http://bouldercountyares.org/technical/d-star,CCARC,,,,,,,,,,,,,,,,,,,yes,KC0DS (C),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,S,168.22,NNW,,08,8220,40.03720093,-105.23000336,1283.8625,1263.8625,,,,,,Boulder,DN70JA,On-Air,20,,E-power.,,,2013-12-21,Boulder County ARES,,,,,,CCARC,,,,,,,,,,,,,,,,,,,yes,KC0DS (A) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.65,-5,151.4,KB0YNA,"Gunnison, W Mountain or Tenderfoot Mountain",CO,OPEN,,,168.3,WNW,,08,15212,38.6125,-106.543,447.65,442.65,151.4,151.4,,,,Gunnison,,On-Air,Gunnison valley and along East and west on Highway 50.,,"Linked to 448.650 in Montrose, Colorado and 449.650 in Grand Junction, Colorado.",,,2016-10-28,KB0YNA,"Full-time to 448.65000 (KB0YNA) at Montrose, Waterdog Peak, CO . Full-time to 449.65000 (KB0YNA) at Grand Junction, Grand Mesa, CO .",,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.445,-0.6,88.5,KB0VJJ,"Leadville, Mosquito Pass",CO,OPEN,,,168.39,WNW,,08,172,39.28139877,-106.18599701,145.445,144.845,88.5,,,,,Lake,,On-Air,,,E-power (solar).,,"At 13,685;, it is one of the highest 2-meter repeaters in North America.",2019-08-16,Colorado Connection,Full-time to the Colorado Connection System .,,,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.5,5,141.3,WK0DX,Plains,KS,OPEN,,,169.08,SE,,20,11458,37.2603,-100.593,443.5,448.5,141.3,,,,,Meade,,On-Air,Wide Area,,,,,2016-11-19,WK0DX,,,,,,Kansas Repeater Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KC0KWD,LaSalle,CO,OPEN,I,Y,169.16,NNW,,08,157,40.26119995,-104.70600128,147,147.6,,,yes,Open ↑ / Open ↓,,Weld,DN70PG,On-Air,,,"Yaesu System Fusion, 20 Watts. Will be switching to DSQ on 1 Feb 2016.",,,2019-05-06,Weld ARS,,,3839,Tuesday Night club net,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.475,-5,100,KC0KWD,Greeley,CO,OPEN,I,,169.16,NNW,,08,158,40.26119995,-104.70600128,448.475,443.475,100,,,,,Weld,DN70PG,On-Air,,,,,,2019-05-06,Weld Amateur Radio Society (WARS),,,3839,,http://www.warsco.org/,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,107.2,WB0QMR,Breckenridge,CO,OPEN,I,,169.59,NW,,08,23,39.4817,-106.038,146.7,146.1,107.2,,,,,Summit,,On-Air,,,E-power.,,,2013-01-07,GRARC,,,3972,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,,169.75,NNW,Node Offline,08,15,40.05709839,-105.24299622,146.73,146.13,91.5,91.5,,,,Boulder,DN70jb,Off-Air,Local,,12,,,2017-05-02,BARC,,115482,,,http://www.ked-wireless.com/products1.htm,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.25,5,141.3,K0ECT,Montezuma,KS,OPEN,,,169.87,ESE,,20,4098,37.6344986,-100.46399689,444.25,449.25,141.3,141.3,,,,Gray,DM97SP,On-Air,Local,,,,,2018-07-12,SKECT,Full-time to the SKECT System .,,,ARES,http://skect.org/default.aspx,Kansas Repeater Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,,,169.94,NW,,08,201,39.9172,-105.501,224.6,223,100,,,,,Gilpin,,,,,,,,2012-11-10,W0RM,,,,,,CCARC,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.35,5,88.5,N5LTZ,Dumas,TX,OPEN,,,170.22,SSE,,48,1490,35.8656,-101.973,444.35,449.35,88.5,,,,,Moore,,On-Air,40,Caprock Intertie,350,,,2016-05-21,,Full-time to the Caprock Intertie System .,,,,,TVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.0125,5,CC,KD5ROK,Dumas,TX,OPEN,,D,170.23,SSE,,48,14523,35.8654,-101.973,443.0125,448.0125,,,,,,Moore,,On-Air,,,,,Time Slot #2 - Group Call 10 = West Texas Local,2017-08-17,,,,,,http://www.dmr-marc.net/,,,,,yes,14,,,,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 Full-Time North America 1 3 English 1 13 PTT TAC 310 1 310 PTT DCI Bridge 1 3100 Full-Time Texas 1 3148 COMM 1 1 3777215 Local/Cluster 2 2 Full-Time Texas 2 3148 PTT Texas/Oklahoma Regional USA 2 3175 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,2,,,,,,,,1,,,,,,,,,,,,,,,Lonestar,,,,,,1,1,1,1,2,1,2,,,
147.24,0.6,156.7,N0ZSN,"Leadville, Quail Mountain",CO,OPEN,,,172.26,WNW,,08,10827,39.2508,-106.293,147.24,147.84,156.7,156.7,,,,Lake,,On-Air,,,,,,2019-07-23,,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,,172.36,NNW,ON - IDLE,08,176,40.16719818,-105.10099792,448.525,443.525,151.4,,,,,Boulder,,On-Air,,,,,,2019-06-19,N0EPA,,223853,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,,172.36,NNW,,08,175,40.16719818,-105.10099792,147.27,147.87,100,100,,,,Boulder,,On-Air,Wide area: Northern Colorado.,,"Closed autopatch, e-power, EchoLink.",,,2017-03-11,Longmont ARC (LARC),"Linkable to 448.80000 (W0ENO) at Longmont, CO .",,,,http://w0eno.org/?q=node/11,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,,172.36,NNW,,08,177,40.16719818,-105.10099792,448.8,443.8,88.5,88.5,,,,Boulder,,On-Air,,,30,,,2017-03-11,Longmont ARC,"Linkable to 147.27000 (W0ENO) at Longmont, CO .",,,LARC: Sun at 20:00.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC,N0SZ,"Boulder, Lee Hill",CO,OPEN,,D,173.88,NNW,,08,8992,40.07220078,-105.35399628,445.05,440.05,,,,,,Boulder,,On-Air,Wide area,,BrandMeister Network,,,2019-11-27,Rocky Mountain Ham Radio,,,,,,CCARC,,,,yes,1,310852,RMHR c Record retrieved from radioid.net,BrandMeister,,,,,,,,,,,,,,,,,,,,,,,,,,,BrandMeister US,,,,,,,,,,,,,,,,,
446.9875,-5,CC,N0SZ,"Boulder, Lee Hill",CO,OPEN,,D,173.88,NNW,,08,5219,40.07220078,-105.35399628,446.9875,441.9875,,,,,,Boulder,,On-Air,,,Linked on Time Slot 2 to Almagre Mtn (446.950).,,,2019-11-27,Rocky Mountain Ham Radio,"Full-time to 446.95000 (K7PFJ) at Colorado Springs, Almagre Mountain, CO . Full-time to the Colorado TRBO System .",,,,,,,,,yes,7,310813,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.75,-5,141.3,N0SZ,"Boulder, Lee Hill",CO,OPEN,I,,173.88,NNW,,08,19,40.07220078,-105.35399628,447.75,442.75,141.3,141.3,,,,Boulder,,On-Air,,,,,,2018-04-24,Rocky Mountain Ham Radio,,,3450,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.46,-0.6,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,EI,,173.88,NNW,ON - IDLE,08,8,40.07220078,-105.35399628,145.46,144.86,107.2,107.2,,,,Boulder,,On-Air,Boulder/Denver Metro,CRA VHF Link System,"Closed autopatch, e-power.",,,2017-11-13,Colorado Repeater Association (CRA),"Full-time to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Full-time to 147.22500 (W0CRA) at Larkspur, Westcreek, CO .",347086,3990,,,CCARC,,,,,,,,,,,,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,,,173.88,NNW,,08,20,40.07220078,-105.35399628,447.975,442.975,107.2,107.2,,,,Boulder,DN70HB,On-Air,Wide area: Boulder/Longmont area.,,Closed autopatch.,,,2016-09-08,Colorado Repeater Association (CRA),,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,W0IA,"Boulder, Lee Hill",CO,OPEN,E,,173.88,NNW,ON - IDLE,08,18,40.07220078,-105.35399628,224.02,222.42,,,,,,Boulder,DN70HB,On-Air,Denver metro area.,,8,,,2017-03-11,Rocky Mtn VHF Soc,"Full-time to 449.55000 (W0IA) at Boulder, CO .",217336,,,RMVHS repeaters,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,,,175.08,NW,,08,13368,40.0633,-105.41,146.91,147.51,123,127.3,,,,Boulder,,On-Air,"East of Gold Hill, The Indian Peaks, Denver, Boulder","Town of Gold Hill, Colorado",,,There is a MOU With BCARES for repeater use.,2017-04-09,,,,,"Summer Tue at 19:30P, Winter 19:00.",http://goldhilltown.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.285,0.6,88.5,KB0VJJ,"Winter Park, Winter Park",CO,OPEN,,,177.43,NW,,08,15582,39.8865,-105.763,147.285,147.885,88.5,123,,,,Grand,,On-Air,,,,,,2017-01-06,Colorado Connection,Full-time to the Colorado Connection System .,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,W0UPS,"Greeley, UNC",CO,OPEN,,,178.21,NNW,,08,156,40.40359879,-104.69999695,146.85,146.25,100,100,,,,Weld,,On-Air,,,"E-power, WX.",,,2017-05-08,Northern Colorado ARC,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,127.3,K0OJ,"Greeley, UNC",CO,OPEN,,,178.27,NNW,,08,159,40.40370178,-104.70300293,449.725,444.725,127.3,,,,,Weld,,On-Air,,,"Autopatch, WX.",,,2019-10-04,K0OJ,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,100,KD5PX,"Dixon, Cerro Abajo",NM,OPEN,,,178.7,SW,,35,15923,36.19889832,-105.88899994,147.18,147.78,100,100,,,,Rio Arriba,DM76BF,On-Air,Dixon Embudo Ojo Sarco St Rd 68 Rio Grande Canyon,,,,,2018-04-13,,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.2,5,88.5,KC5WBK,Spearman,TX,OPEN,,,179,SE,,48,11484,36.1984,-101.192,443.2,448.2,88.5,,,,,Hansford,,On-Air,,,,,,2014-05-20,KY5C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,88.5,N5DFQ,Spearman,TX,OPEN,,,179,SE,,48,596,36.1984,-101.192,147.04,147.64,88.5,,,,,Hansford,,,,,"E-power, linked, WX.",,,,Dustbowl Amateur Radio Club,,,,,,TVHFS,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,5,88.5,N5DFQ,Spearman,TX,OPEN,,,179,SE,,48,994,36.1984,-101.192,442,447,88.5,,,,,Hansford,,,,,"E-power, linked, WX.",,,,Dustbowl Amateur Radio Club,,,,,,TVHFS,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,136.5,WR0AEN,Greeley,CO,OPEN,,S,179.65,NNW,,08,8210,40.4233017,-104.70899963,449.325,444.325,,,,,,Weld,,On-Air,,,,,,2012-11-12,Colorado Amateur Repeater Network (CARN),,,,,,CCARC,,,,,,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1375,-5,CC,KB0VGD,Greeley,CO,OPEN,,D,179.66,NNW,,08,18521,40.42331314,-104.70912933,445.1375,440.1375,,,,,,Weld,,On-Air,,,,,,2020-02-17,,,,,,,,,,,yes,2,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,,N5AKN,Forgan,OK,OPEN,,,180.88,SE,,40,4411,36.9070015,-100.53900146,147.39,147.99,,,,,,Beaver,,,70,,WX.,,,,N5AKN,,,,,,ORSI,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,131.8,K5DST,"Logan, Ute Lake",NM,OPEN,,,181.16,S,,35,15643,35.3653,-103.411,147.34,147.94,131.8,,,,,Quay,,On-Air,,,,,,2017-07-19,Big Water ARA,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,103.5,WA4CCC,Winter Park,CO,OPEN,,,181.67,NW,,08,3756,39.9473,-105.795,447.45,442.45,103.5,,,,,Grand,,On-Air,,,,,,2013-10-26,W0IG,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,162.2,W5SF,"Chama, Overlook Mtn",NM,OPEN,,,182.35,WSW,,35,15079,36.90999985,-106.58000183,147.08,147.68,162.2,,,,,Rio Arriba,,On-Air,,,,,,2017-04-05,SFARC,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,100,KI0HG,"Allenspark, AFPD Station #5",CO,OPEN,,,183.02,NNW,,08,15670,40.1727,-105.468,147.03,147.63,100,,,,,Boulder,,On-Air,,Boulder County Amateur Radio Emergency Service,,,,2017-01-20,KI0HG,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.295,-0.6,100,WA0JTB,"Sterling, CO",CO,OPEN,,,183.35,N,,08,238,40.62559891,-103.20700073,145.295,144.695,100,,,,,Logan,,On-Air,Wide area,,"Autopatch, e-power.",,,2020-01-17,NECARA,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.925,-0.6,,WA0JS,Creede,CO,OPEN,,,184.59,W,,08,63,37.8492,-106.926,146.925,146.325,,,,,,Mineral,,Off-Air,,,,,WA0JS license expired,2012-11-12,Creede ARC,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,185.76,NNW,,08,181,40.39780045,-105.0739975,449.575,444.575,100,,,,,Larimer,,On-Air,,,"Closed autopatch, e-power.",,,2018-02-24,Loveland Rptr Assoc,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,88.5,K5IS,Perryton,TX,OPEN,,,186.42,SE,,48,383,36.4,-100.803,146.64,146.04,88.5,,,,,Ochiltree,,,,,,,,,,,,,,,TVHFS,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,100,W0UPS,"Loveland, Budweiser Event Center",CO,OPEN,,Y,186.68,NNW,,08,3621,40.44400024,-104.98899841,448.025,443.025,100,100,yes,Open ↑ / Open ↓,,Larimer,DN70MK,On-Air,,,,Yes; analog capable.,,2016-03-21,Northern Colorado ARC,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,187.02,NNW,,08,179,40.39849854,-105.125,147.195,147.795,100,,,,,Larimer,,On-Air,,,"Closed autopatch, e-power.",,,2016-08-18,Loveland Repeater Assoc,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,,K5GF,Gunnison,CO,OPEN,,,187.46,WNW,,08,161,38.5458,-106.925,449.95,444.95,,,,,,Gunnison,,,,,,,,2012-11-10,K5GF,,,,,,CCARC,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,,W0VTL,Gunnison,CO,OPEN,,,187.46,WNW,,08,160,38.5458,-106.925,147.12,147.72,,,,,,Gunnison,,On-Air,,,E-power.,,,2014-09-01,W0VTL,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,107.2,K0RV,"Vail, Bald Mountain",CO,OPEN,,,188.35,NW,,08,256,39.6061,-106.356,146.61,146.01,107.2,,,,,Eagle,,On-Air,,,11,,,2012-11-10,ECHO,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.4375,5,CC,KE5CJ,Stinnett,TX,OPEN,,D,188.96,SE,,48,14414,35.827,-101.443,443.4375,448.4375,,,,,,Hutchinson,,On-Air,Wide Area,,,,Time Slot #1 - Group Call 3 = DMR-MARC North America Time Slot #1 - Group Call 3777215= TRBO-6 Time Slot #1 - Group Call 3148= TX Statewide Time Slot #2 - Group Call 10 = West Texas Local,2017-09-21,,,,,,DMR MARC,,,,,yes,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,,W5WDR,Stinnett,TX,OPEN,W,Y,188.96,SE,,48,13604,35.82699966,-101.44300079,444.8,449.8,,,yes,Open ↑ / Open ↓,21379,Hutchinson,DM95GT,On-Air,"Covers 55 mile radius of Borger, Texas (approximately).",Panhandle Emergency Radio Service,,,Linked,2018-04-23,Hutchinson County ARC,"Full-time to 444.30000 (W5JTC) at Amarillo, TX .",,,Golden Spread Amateur Information Net. Tuesdays 6:30 pm Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,162.2,W5SF,"Las Vegas, Elk Mountain",NM,OPEN,,,189.26,SW,,35,115,35.7667,-105.553,147.3,147.9,162.2,,,,,San Miguel,,On-Air,Wide area.,,"E-power, linked.",,,2017-07-06,Santa Fe ARC,,,,,SFARC Repeaters,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,67,NM5ML,"Pecos, Elk Mountain",NM,OPEN,,,189.27,SW,,35,145,35.76720047,-105.55400085,147.26,147.86,67,,,,,San Miguel,DM75FS,On-Air,Wide area.,,11,,,2018-01-07,,Full-time to the Mega-Link System .,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.45,-0.6,,KB5WEZ,Las Vegas,NM,OPEN,,,189.54,SSW,,35,113,35.5939,-105.223,145.45,144.85,,,,,,San Miguel,,Off-Air,Wide area.,,"E-power, linked.",,,2017-08-22,KB5WEZ,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
