Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,WIRES-X,County,Op Status,Coverage,Sponsor,Affiliate,Features,Nets,Web links,Last update,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,On-air,Coordination,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,Links,Grid,IRLP,EchoLink,AllStar,Commands,Notes,Local Network,Feed,Mixed-Mode,Analog Bandwidth,P-25 Digital Enabled,NAC,Default Reflector,Talkgroups,Southern Colorado,Devilshead Local,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Talkgroup Network,Rocky Mountain Wide,Central Regional,Northern Colorado Regional,NXDN Enabled,RAN,NXDN Bandwidth,Bandwidth,Eastern Colorado,Worldwide,North America,WW English FT,TAC 310,Local/Cluster,N. Colorado,TAC 311,Colorado,Colorado Chat,DCI Bridge,Mountain Reg USA,Worldwide English FT,Location Photo,Wyoming,WyLOCAL
146.775,-0.6,114.8,KC7SNO,"Cheyenne, Denver Hill",WY,OPEN,,,102.35,N,,56,27,41.12390137,-104.81900024,146.775,146.175,,Laramie,On-Air,,Shy-Wy Amateur Radio Club,,"E-power, WX.",Weather Net: Daily at 06:45. Shy-WY ARC: Sun at 07:00.,,2017-01-04,,,,,,,,,,WRCG,114.8,,,,"Full-time to 147.16500 (KC7SNO) at Albin, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.235,-0.6,131.8,KB7SWR,Cheyenne,WY,OPEN,,,103.46,N,,56,19,41.13999939,-104.81999969,145.235,144.635,,Laramie,Off-Air,Local: Cheyenne.,N7GT,,,,,2020-05-23,,,,,,,,,,WRCG,131.8,,,,"Full-time to 448.15000 (KB7SWR) at Cheyenne, WY .",,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,91.5,KC7SNO,"Cheyenne, North Park",WY,OPEN,,,103.46,N,,56,26,41.13999939,-104.81999969,147.105,147.705,,Laramie,On-Air,,ShyWyArc,,,,,2019-02-15,,,,,,,,,,WRCG,91.5,91.5,,,,DN71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,CC,WY7EOC,Cheyenne,WY,OPEN,,D,103.46,N,,56,10803,41.13999939,-104.81999969,449.975,444.975,,Laramie,On-Air,,WY7EOC,Laramie County Emergency Management/WY7EOC,,,,2020-02-27,,,,1,11,315601,WyDMR c Record retrieved from radioid.net,,,WRCG,,,,,,,,,,,See the website for TG/TS/CC programming info and link status/info,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,CC,KC7DHF,"Cheyenne, Old airport control tower",WY,OPEN,,D,104.36,N,"Cheyenne DMR Repeater. Please use ONLY TG 315615(Cheyenne Local), TG 31563 (Wy Svr Wx), and TG 31562 (Wyoming TAC 2) on Time Slot 2 (TS2). TG 3156 (Wyoming), TG 31560 (SE Wyoming ) and TG 31561 (Wyoming TAC 1) are on TS1. ALL OTHER TG connections will be directed to Time Slot 1 (TS1). Example of ALL OTHERS is any calls that are to a TG outside of Wyoming. Under special situations such as emergencies or special events TS2 may be used for TGs outside of Wyoming but those will be after repeater Admin approval.",56,8991,41.15299988,-104.81800079,448.95,443.95,,Laramie,On-Air,Local,,,,,,2019-12-12,,,,1,15,315615,Brandmeister c Record retrieved from radioid.net,BrandMeister,,WRCG,,,,,,DN71OD,,,,,Brandmiester DMR only no analog.,Brandmeister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.16,-0.6,88.5,KB0VJJ,"Walden, Peterson Ridge",CO,OPEN,,,104.74,NW,,08,244,40.6493988,-106.38200378,145.16,144.56,,Jackson,On-Air,"North Park, along with portions of I-80 from Laramie, Wyoming, to Rock Springs, Wyoming.",Colorado Connection,,8,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,2017-01-06,,,,,,,,,,CCARC,88.5,123,,,Full-time to the Colorado Connection System .,,,,,,Part of the Colorado Connection system of repeaters.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,KB7SWR,Cheyenne,WY,OPEN,,,105.62,N,,56,20,41.15250015,-105.22100067,448.15,443.15,,Laramie,On-Air,,KB7SWR,,,,,2017-01-04,,,,,,,,,,WRCG,100,,,,"Full-time to 145.23500 (KB7SWR) at Cheyenne, WY .",DN71JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.675,-5,88.5,K0CGQ,Querida,CO,OPEN,,,107.61,SSW,,08,18872,38.123,-105.328,449.675,444.675,,Custer,On-Air,Westcliffe Area,,PARC,Linked to PARC 79 and CMRG,PHC Net Wednesday 1900 ARES Net Sunday 1930,,2020-06-15,,,,,,,,,,,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.05,-5,136.5,K0VQ,"Aspen, Aspen Mountain",CO,OPEN,,,108.04,WSW,,08,260,39.17610168,-106.82900238,447.05,442.05,,Pitkin,On-Air,Aspen-Snowmass areas.,Roaring Fork Amateur Repeater Cooperative,,,,,2012-11-10,,,,,,,,,,CCARC,136.5,136.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,103.5,KB0TUC,Westcliffe,CO,OPEN,,,108.65,SSW,,08,248,38.13470078,-105.46499634,448.15,443.15,,Custer,On-Air,,Royal George ARC,,E-power.,,http://www.qsl.net/rghc,2017-03-11,,,,,,,,,,CCARC,103.5,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.775,-25,D116,KB0TUC,Westcliffe,CO,OPEN,,,108.65,SSW,,08,7192,38.13470078,-105.46499634,927.775,902.775,,Custer,On-Air,,Royal Gorge Amateur Radio Club,,,,,2012-06-14,,,,,,,,,,CCARC,D116,,,,,,,,,,System uses digital PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,77,KB0TUC,Westcliffe,CO,OPEN,,,108.65,SSW,,08,7189,38.13470078,-105.46499634,147.06,147.66,,Custer,On-Air,,http://www.qsl.net/rghc,,E-power,,,2019-08-16,,,,,,,,,,CCARC,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919.1,-25,88.5,ND0Q,"Westcliffe, Deer Peak",CO,OPEN,,,108.66,SSW,,08,8218,38.13470078,-105.46600342,919.1,894.1,,Pueblo,On-Air,Wide area.,Pueblo HC,,,,,2016-07-14,,,,,,,,,,CCARC,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KD0MRC,Maysville,CO,OPEN,,,110.47,SW,,08,16739,38.50630188,-106.34500122,145.325,144.725,,Chaffee,On-Air,wide area,Chaffee Lake Amateur Repeater Association,,,,,2019-09-04,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,88.5,ND0Q,"Walsenburg, Deer Peak",CO,OPEN,,,111.82,S,,08,245,38.04109955,-105.18499756,224.32,222.72,,Custer,On-Air,,Pueblo Ham Club,,11,,PHC repeaters,2016-07-14,,,,,,,,,,CCARC,88.5,,,,,DM78JA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,88.5,W0PHC,"Pueblo, Jackson Hill",CO,OPEN,,,111.82,S,,08,197,38.04109955,-105.18499756,447.175,442.175,,Pueblo,On-Air,Wide area: Southeast Colorado.,Pueblo Amateur Radio Club,,11,,http://www.puebloradio.org/,2019-12-10,,,,,,,,,,CCARC,88.5,,,,,DM78JA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.295,-0.6,100,WA0JTB,"Sterling, CO",CO,OPEN,,,112.16,NE,,08,238,40.62559891,-103.20700073,145.295,144.695,,Logan,On-Air,Wide area,NECARA,,"Autopatch, e-power.",,,2020-01-17,,,,,,,,,,CCARC,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,107.2,K0CL,Snowmass Village,CO,OPEN,,,112.82,WSW,,08,211,39.21310043,-106.93699646,146.67,146.07,,Pitkin,On-Air,Wide area.,Ski Country ARC,,Linked.,,,2012-11-10,,,,,,,,,,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Pueblo, Cedarwood",CO,OPEN,EIA,,113.4,SSE,ON - IDLE,08,5369,38.0340004,-104.48899841,449.975,444.975,,Pueblo,On-Air,I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass Repeater Coverage Map,K0JSC,,2,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,K0JSC dot Com,2017-03-11,,,,,,,,,,CCARC,100,100,,,"Linkable to 146.79000 (W0PHC) at Pueblo, Baculite Mesa, CO . Linkable to 146.88000 (W0PHC) at Pueblo, 12 Mile Hill, CO . Linkable to 145.49000 (WD0EKR) at Canon City, Fremont Peak, CO . Linkable to 145.13000 (KB0VJJ) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 145.46000 (WB0WDF) at Cripple Creek, CO . Full-time to the The Fun Machine System . 146.43000 simplex. 146.44500 simplex.",DM78SA18,7301,363976,28368,,Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,146.2,N7UW,"Laramie, Jelm Mountain",WY,OPEN,E,Y,115.37,NNW,Node Offline,56,15436,41.09719849,-105.97699738,147.015,147.615,,Albany,On-Air,Albany County,"Albany County ARES/RACES, University Amateur Radio",,,,http://www.uwyo.edu/uarc/,2017-02-24,,,,,,,,,,,146.2,,1,Open ↑ / Open ↓,,,,82070,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.225,-5,CC,WY7EOC,"Laramie, Pilot Hill",WY,CLOSED,,D,115.6,NNW,,56,60,41.26660156,-105.43299866,447.225,442.225,,Albany,On-Air,Wide area.,Laramie County EM,Wyoming DMR Project,,,,2019-12-12,,,,1,11,315608,WyDMR c Record retrieved from radioid.net,,,WRCG,,,,,,DN71GG,,,,,,Wyoming DMR Project,,,,,,,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,,1,2
147.21,0.6,107.2,KD0H,Steamboat Springs,CO,OPEN,,,117.58,WNW,,08,237,40.48500061,-106.83100128,147.21,147.81,,Routt,On-Air,,SSARC,,"Linked, WX.",,,2014-09-27,,,,,,,,,,CCARC,107.2,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,123,KB0VJJ,Steamboat Springs,CO,OPEN,,,117.63,WNW,,08,9770,40.48500061,-106.83200073,449.625,444.625,,Routt,On-Air,Local Steamboat Area,"Colorado Connection Repeaters, Inc.",,Statewide Linked System,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net: Thu at 20:00 (All welcome). Statewide ARES Net: Sundays at 20:00.,http://colcon.org,2019-05-11,,,,,,,,,,,123,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.15,-5,136.5,K0VQ,"Carbondale, Missouri Heights",CO,OPEN,E,,118.16,W,Node Offline,08,6009,39.42470169,-107.09700012,447.15,442.15,,Garfield,On-Air,,,,,,,2011-08-01,,,,,,,,,,,136.5,,,,,DM69KK,,8150,,,"Please contact Tracy, K0VQ, by email or on-the-air prior to attempting to use this node to obtain codes for specific questions and to make sure that proper protocol is followed. Please DO NOT just key up and start issuing DTMF codes, connecting to reflectors, etc., without guidance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.03,-1,,K7UWR,"Laramie, Pilot Hill",WY,OPEN,,,118.77,NNW,,56,4,41.30979919,-105.45500183,53.03,52.03,,Albany,On-Air,I-80 from west of Laramie to east of Cheyenne for 25 watt mobiles with 1/4 wave antenna.,K7UWR,,8,,http://www.r-vcr.com/k7uwr/repeater.htm,2017-01-04,,,,,,,,,,,,,,,,DN71GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,114.8,KC7SNO,"Laramie, Beacon Hill",WY,OPEN,,,120.84,NNW,,56,9,41.31140137,-105.59100342,146.82,146.22,,Albany,On-Air,Wide area.,Shy-Wy Amateur Radio Club,,,Shy-WY ARC: Thu at 19:00.,,2019-06-13,,,,,,,,,,WRCG,114.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,,N7UW,"Laramie, University",WY,OPEN,,Y,120.92,NNW,,56,76,41.31480026,-105.58200073,146.61,146.01,,Albany,On-Air,Laramie Valley 30 mi radius.,University ARC,,,,http://www.uwyo.edu/uarc,2017-01-04,,,,,,,,,,WRCG,,,1,Open ↑ / Open ↓,,DN71FH,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.895,-0.6,103.5,KE0AE,Stratton,CO,OPEN,E,,124.54,ESE,Node Offline,08,122,39.30329895,-102.60500336,146.895,146.295,,Kit Carson,On-Air,,Big Sandy ARC,,,,,2018-04-01,,,,,,,,,,CCARC,103.5,,,,,DM89QH,,830619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,107.2,K0VQ,"Glenwood Springs, Three Mile Ridge",CO,OPEN,E,,129.32,W,Node Offline,08,131,39.55059814,-107.3239975,147.3,147.9,,Garfield,On-Air,"Wide area: Glenwood Springs, Glenwood Canyon, South Canyon, Carbondale and surrounding areas.",Roaring Fork Amateur Repeater Cooperative,,8,,,2012-11-10,,,,,,,,,,CCARC,107.2,,,,,,,266359,,,Single beep courtesy tone when linked and none when unlinked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,KI0G,Glenwood Springs,CO,CLOSED,,,129.38,W,,08,8181,39.55049896,-107.32499695,224.02,222.42,,Garfield,,,SCARC,,,,,2012-11-12,,,,,,,,,Unknown,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,,KI0G,Glenwood Springs,CO,CLOSED,,,129.38,W,,08,8192,39.55049896,-107.32499695,447.6,442.6,,Garfield,,40,Ski Country ARC (SCARC),,50,,,2012-11-12,,,,,,,,,Unknown,CCARC,,,,,"Full-time to 146.88000 (KI0G) at Glenwood Springs, Sunlight Peak, CO .",,,,,,Link Hub for 146.880.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,131.8,WA4HND,"Glenwood Springs, Lookout Mountain",CO,OPEN,,,129.38,W,,08,13637,39.55049896,-107.32499695,449.85,444.85,,Garfield,On-Air,Glenwood Springs,,Grand Mesa Repeater Assoc,e-power Linked to GMRA Open System,Colorado State RACES Wed 1930 local,http://GMRA.org,2018-01-15,,,,,,,,,,CCARC,131.8,131.8,,,Full-time to the GMRA Open System .,,,,,,RACES net Wed 1930 Hrs Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,CC 88.5,W0PHC,"Walsenburg, Badito Cone",CO,OPEN,,D,129.52,S,,08,18345,37.77199936,-105.02200317,447.6,442.6,,Huerfano,On-Air,,Pueblo Amateur Radio Club,,,,http://www.puebloradio.org/,2019-12-12,,,,1,0,,c Record retrieved from radioid.net,,,CCARC,88.5,88.5,,,,DM77LS,,,,,Repeater off line due to road closure for the winter. (note entered 12/2019),,,Yes; analog capable.,6.25,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,
147.165,0.6,114.8,KC7SNO,Albin,WY,OPEN,,,129.57,NNE,,56,28,41.4178009,-104.09799957,147.165,147.765,,Laramie,On-Air,,Shy-Wy Amateur Radio Club,,E-power.,,,2017-01-04,,,,,,,,,,WRCG,114.8,,,,"Full-time to 147.10500 (KC7SNO) at Cheyenne, North Park, WY . Full-time to 146.77500 (KC7SNO) at Cheyenne, Denver Hill, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,179.9,K0ELK,"Carbondale, Four Mile Ridge",CO,OPEN,IA,,129.92,W,,08,35,39.40000153,-107.31500244,449.725,444.725,,Garfield,On-Air,Wide area.,Roaring Fork Amateur Repeater Cooperative (RFARC),,EchoLink.,,,2012-11-10,,,,,,,,,,CCARC,179.9,,,,,,3722,,28434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,K0SNO,"Carbondale, Four Mile Ridge",CO,OPEN,,,129.92,W,,08,259,39.40000153,-107.31500244,147.39,147.99,,Garfield,On-Air,"Rifle, Carbondale, El Jebel, Glenwood Springs, Basalt and Aspen.",Roaring Fork Amateur Repeater Cooperative,,,,,2016-07-14,,,,,,,,,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,88.5,W0PHC,"Walsenburg, N Rattlesnake Butte",CO,OPEN,,,131.53,S,,08,247,37.77190018,-104.45600128,146.73,146.13,,Huerfano,On-Air,"Wide area: Pueblo, Huerfano, Otero, and Las Animas Counties.",Pueblo Amateur Radio Club,,6,,Pueblo Ham Club,2019-12-10,,,,,,,,,,CCARC,88.5,,,,,DM77SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,,K5GF,Gunnison,CO,OPEN,,,132.56,SW,,08,161,38.54579926,-106.92500305,449.95,444.95,,Gunnison,,,K5GF,,,,,2012-11-10,,,,,,,,,Unknown,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,,W0VTL,Gunnison,CO,OPEN,,,132.56,SW,,08,160,38.54579926,-106.92500305,147.12,147.72,,Gunnison,On-Air,,W0VTL,,E-power.,,,2014-09-01,,,,,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,88.5,KB0VJJ,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,133.11,W,,08,129,39.42639923,-107.37999725,146.85,146.25,,Garfield,On-Air,"Wide area: Throughout the Roaring Fork Valley, Glenwood Canyon, East and West on I-70, and the Flattops Wilderness north of Glenwood.",Colorado Connection,,70,Daily 7:30PM Local Time Central Colorado Traffic Net Thursdays 8:00PM Colorado Connection Net All Welcome Sundays 8:00PM Statewide ARES net,,2016-05-23,,,,,,,,,,CCARC,88.5,123,,,,DM69HK,,,,,Part of the Colorado Connection System of Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,133.11,W,,08,130,39.42639923,-107.37999725,146.88,146.28,,Garfield,On-Air,,Ski Country ARC,,,,,2012-11-10,,,,,,,,,,CCARC,107.2,,,,"Full-time to 447.60000 (KI0G) at Glenwood Springs, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,133.11,W,,08,132,39.42639923,-107.37999725,447.1,442.1,,Garfield,On-Air,,Ski Country ARC,,,,,2012-11-10,,,,,,,,,,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,N0XLI,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,133.11,W,,08,255,39.42639923,-107.37999725,449.6,444.6,,Garfield,On-Air,Wide area.,,,e-power Linked to GMRA open system,,http://www.gmra.org,2018-01-15,,,,,,,,,,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,Y,135.43,SSE,,08,167,37.99950027,-103.52899933,147.36,147.96,11360,Otero,On-Air,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,,KC0ITF,E-power,,,2018-09-30,,,,,,,,,,,,123,1,Open ↑ / Open ↓,,DM87FX,,,,,Digital Wires-X,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,103.5,KC0VJD,Firstview,CO,OPEN,W,Y,138.77,SE,,08,17703,38.79579926,-102.54799652,447.6,442.6,35710,Cheyenne,On-Air,"US-40, US-287, US-385, CO-94, CO-96 Kit Carson, Cheyenne Wells, Firstview, Eads, Aroya, Sheridan Lake",Delbert Noakes (KC0VJD),,"APRS Digireater &amp; iGate, Weather Station",,,2019-04-24,,,,,,,,,,CCARC,,,1,Open ↑ / Open ↓,,DM88RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,-0.6,103.5,N0NEB,Harrisburg,NE,OPEN,,,140.96,NNE,,31,58,41.49000168,-103.75499725,147,146.4,,Banner,On-Air,,Tri-City Radio Amateur Club,,,,,2017-09-07,,,,,,,,,,,103.5,,,,,DN81CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,77,N0KM,Center,CO,OPEN,A,,146.06,SSW,,08,14200,37.75310135,-106.10900116,146.64,146.04,,Rio Grande,On-Air,Low level local coverage,,,,,,2020-04-29,,,,,,,,,,CCARC,77,77,,,,,,,428602,,,,,Yes; analog capable.,25,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,
447.1,-5,77,N0KM,Center,CO,OPEN,,,146.4,SSW,,08,16645,37.75,-106.11499786,447.1,442.1,,Rio Grande,On-Air,Local 10 mi radius.,,,,,,2020-04-29,,,,,,,,,,CCARC,77,,,,,,,,,,,,,Yes; analog capable.,25,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,,147.91,S,,08,168,37.50500107,-105.00700378,145.355,144.755,,Huerfano,On-Air,,N0JPX,,"E-power, linked.",,,2019-03-17,,,,,,,,,,CCARC,100,,,,,,3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.955,-0.6,,N0JUN,Holyoke,CO,OPEN,,,151.79,E,,08,163,40.58440018,-102.30200195,146.955,146.355,,Phillips,,,PCARC,,E-power.,,,2012-11-10,,,,,,,,,Unknown,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,107.2,WD0HAM,Craig,CO,OPEN,,,152.39,WNW,,08,3740,40.51520157,-107.54599762,145.265,144.665,,Moffat,,,NW Colorado ARC,,E-power.,,,2012-11-12,,,,,,,,,Unknown,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,N0SWE,Rifle,CO,OPEN,E,,153.54,W,Node Offline,08,200,39.47449875,-107.77200317,146.76,146.16,,Garfield,On-Air,"New Castle, Silt, Rifle and Rulison and areas around Parachute.","N0SWE, Roaring Fork Amateur Repeater Cooperative",,E-power.,,,2015-06-03,,,,,,,,,,CCARC,107.2,,,,,DM69cl,,243117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,107.2,KI0MR,Paonia,CO,OPEN,,,153.77,WSW,,08,8179,38.86830139,-107.59200287,147.33,147.93,,Delta,On-Air,Wide area.,North Fork Repeater Assoc.,,,,,2016-05-16,,,,,,,,,,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.125,5,114.8,WB7GR,"Scottsbluff, Stage Hill",NE,OPEN,,,155.79,NNE,,31,110,41.70100021,-103.68099976,444.125,449.125,,Scotts Bluff,On-Air,Wide area,SBCEMA,,Linked to Albin (147.165) and Cheyenne (146.775),,,2018-12-02,,,,,,,,,,,114.8,114.8,,,,DN81DQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,94.8,K0SLV,Monte Vista,CO,OPEN,,,157.1,SSW,,08,18580,37.58418274,-106.13030243,449.625,444.625,,Rio Grande,On-Air,,S.A.R.A.,,Emergency Power,,http://K0SLV.COM,2020-03-11,,,,,,,,,,,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,100,N0ZSN,"La Veta, Cordova Pass",CO,OPEN,EIA,,159.29,S,ON - IDLE,08,13485,37.34069824,-105.02400208,449.75,444.75,,Las Animas,On-Air,,N0ZSN,The Fun Machine,,,The Fun Machine,2015-07-27,,,,,,,,,,CCARC,100,100,,,Full-time to the The Fun Machine System .,,7301,363976,28368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,100,N7GCR,"Rawlins, Elk Mountain",WY,OPEN,,,161.8,NNW,,56,29,41.63330078,-106.52600098,147.24,147.84,,Carbon,On-Air,Wide area.,CCARS,,,,,2017-01-04,,,,,,,,,,WRCG,100,,,,,DN61RP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,CC 162.2,W0CTS,Lamar,CO,OPEN,,D,164.8,SE,Static Talkgroups: 3108 - Colorado - Slot 1 3740 - REACT - Slot 1 31083 - CO Severe WX - Slot 1,08,18386,38.12810135,-102.53199768,449.2,444.2,,Prowers,On-Air,,,,TS1 TG3108 Colorado TS1 TG31083 Co Severe Wx TS2 not networked/local,,https://brandmeister.network/?page=repeater&amp;id=311409,2019-12-21,,,,1,1,311409,BrandMeister c Record retrieved from radioid.net,,,,162.2,162.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,N0LAR,"Lamar, 4 Miles East of Lamar",CO,OPEN,EI,,164.82,SE,ON - IDLE,08,3794,38.128033,-102.531803,146.61,146.01,,Prowers,On-Air,Hwy 287 - Springfield to Eads Hwy 50 - Holly to La Junta. 45 mi radius.,Lamar Amateur Radio Club,,,NWS Net 12:15pm daily,http://www.qrz.com/db/n0lar,2020-04-23,,,,,,,,,,CCARC,123,123,,,"Full-time to 449.50000 (N0LAR) at Lamar, CO .",DM88RD,3774,37784,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,
